OccuranceID,Family,Genus,Species,Number of individuals,Site ID,Location,Country,Province/State,Latitude,Longitude,Checklist ID,Distance Traveled,Date Observed,Start time,End time,Sampling protocol,Basis of record,Observer,Status,Checklist Completed,Submitted date,X23,X24
308500,Nymphalidae,Agraulis,vanillae,5,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308501,Nymphalidae,Euptoieta,claudia,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308502,Nymphalidae,Vanessa,cardui,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308503,Nymphalidae,Vanessa,atalanta,3,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308504,Nymphalidae,Danaus,plexippus,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308505,Hesperiidae,Achalarus,toxeus,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308506,Hesperiidae,Amblyscirtes,celia,5,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308507,Hesperiidae,Chioides,albofasciatus,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Photograph,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308508,Hesperiidae,Copaeodes,minima,3,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308509,Hesperiidae,Cymaenes,trebius,2,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308510,Hesperiidae,Decinea,percosius,3,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Photograph,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308511,Hesperiidae,Heliopetes,laviana,2,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308512,Hesperiidae,Lerodea,eufala,2,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308513,Hesperiidae,Polygonus,leo,2,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Photograph,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308514,Hesperiidae,Proteides,mercurius,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Photograph,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308515,Hesperiidae,Pyrgus,albescens,8,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308516,Hesperiidae,Pyrgus,oileus,20,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308517,Hesperiidae,Quasimellana,eulogius,4,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308518,Hesperiidae,Systasea,pulverulenta,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308519,Hesperiidae,Urbanus,procne,8,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308520,Hesperiidae,Wallengrenia,otho,2,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308521,Lycaenidae,Calycopis,isobeon,10,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308522,Lycaenidae,Strymon,istapa,2,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308523,Nymphalidae,Anaea,aidea,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308524,Nymphalidae,Anartia,jatrophae,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308525,Nymphalidae,Anthanassa,argentea,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Photograph,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308526,Nymphalidae,Anthanassa,texana,15,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308527,Nymphalidae,Asterocampa,leilia,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308528,Nymphalidae,Chlosyne,lacinia,4,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308529,Nymphalidae,Danaus,gilippus,15,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308530,Nymphalidae,Mestra,amymone,1,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308531,Nymphalidae,Phyciodes,graphica,3,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308532,Nymphalidae,Phyciodes,phaon,40,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308533,Pieridae,Kricogonia,lyside,4,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308534,Riodinidae,Calephelis,nemesis,2,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308535,Nymphalidae,Hermeuptychia,hermybius,6,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308536,Papilionidae,Papilio,rumiko,2,12355,"National Butterfly Center, Mission, TX, United States",United States,Texas,26.179819,-98.366518,76837,NA,2018-03-05,10:30:00,15:00:00,Incidental Observation(s),Sight,Daniel Jones,Needs IDs,No,2018-03-05,NA,NA
308537,Hesperiidae,Erynnis,juvenalis,3,36407,"FS 644 Road System Modoc, SC, USA",United States,South Carolina,33.694381,-82.186302,76838,5000,2018-03-03,13:01:00,14:54:00,Traveling Survey,Photograph,John Demko,Identified,No,2018-03-05,NA,NA
308538,Papilionidae,Battus,philenor,6,36407,"FS 644 Road System Modoc, SC, USA",United States,South Carolina,33.694381,-82.186302,76838,5000,2018-03-03,13:01:00,14:54:00,Traveling Survey,Photograph,John Demko,Identified,No,2018-03-05,NA,NA
308539,Papilionidae,Eurytides,marcellus,1,36407,"FS 644 Road System Modoc, SC, USA",United States,South Carolina,33.694381,-82.186302,76838,5000,2018-03-03,13:01:00,14:54:00,Traveling Survey,Photograph,John Demko,Identified,No,2018-03-05,NA,NA
308540,Papilionidae,Papilio,glaucus,1,36407,"FS 644 Road System Modoc, SC, USA",United States,South Carolina,33.694381,-82.186302,76838,5000,2018-03-03,13:01:00,14:54:00,Traveling Survey,Sight,John Demko,Identified,No,2018-03-05,NA,NA
308541,Lycaenidae,Feniseca,tarquinius,1,36407,"FS 644 Road System Modoc, SC, USA",United States,South Carolina,33.694381,-82.186302,76838,5000,2018-03-03,13:01:00,14:54:00,Traveling Survey,Photograph,John Demko,Identified,No,2018-03-05,NA,NA
308542,Nymphalidae,Libytheana,carinenta,1,36407,"FS 644 Road System Modoc, SC, USA",United States,South Carolina,33.694381,-82.186302,76838,5000,2018-03-03,13:01:00,14:54:00,Traveling Survey,Sight,John Demko,Identified,No,2018-03-05,NA,NA
308543,Nymphalidae,Polygonia,interrogationis,1,36407,"FS 644 Road System Modoc, SC, USA",United States,South Carolina,33.694381,-82.186302,76838,5000,2018-03-03,13:01:00,14:54:00,Traveling Survey,Photograph,John Demko,Identified,No,2018-03-05,NA,NA
308544,Nymphalidae,Nymphalis,antiopa,1,36407,"FS 644 Road System Modoc, SC, USA",United States,South Carolina,33.694381,-82.186302,76838,5000,2018-03-03,13:01:00,14:54:00,Traveling Survey,Sight,John Demko,Identified,No,2018-03-05,NA,NA
308545,Papilionidae,Papilio,sp.,1,36407,"FS 644 Road System Modoc, SC, USA",United States,South Carolina,33.694381,-82.186302,76838,5000,2018-03-03,13:01:00,14:54:00,Traveling Survey,Sight,John Demko,Identified,No,2018-03-05,NA,NA
308546,Lycaenidae,Strymon,melinus,1,36408,"Parksville Wayside Park, SC, USA",United States,South Carolina,33.781746,-82.216562,76839,100,2018-03-03,12:30:00,12:50:00,Traveling Survey,Photograph,John Demko,Identified,No,2018-03-05,NA,NA
308547,Nymphalidae,Vanessa,virginiensis,1,36408,"Parksville Wayside Park, SC, USA",United States,South Carolina,33.781746,-82.216562,76839,100,2018-03-03,12:30:00,12:50:00,Traveling Survey,Sight,John Demko,Identified,No,2018-03-05,NA,NA
308548,Nymphalidae,Libytheana,carinenta,1,36409,"Pee Dee NWR, Leak Ferry Road",United States,North Carolina,35.110382,-80.069096,76840,4000,2018-03-05,14:35:00,17:00:00,Traveling Survey,Photograph,Will Stuart,Identified,No,2018-03-06,NA,NA
308549,Pieridae,Anthocharis,midea,3,36409,"Pee Dee NWR, Leak Ferry Road",United States,North Carolina,35.110382,-80.069096,76840,4000,2018-03-05,14:35:00,17:00:00,Traveling Survey,Photograph,Will Stuart,Identified,No,2018-03-06,NA,NA
308554,Hesperiidae,Erynnis,juvenalis,2,25018,Yellow Jacket (FS 159) Rd,United States,South Carolina,33.154583,-79.772372,76843,NA,2018-03-05,12:15:00,13:15:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-03-06,NA,NA
308555,Papilionidae,Papilio,glaucus,1,25018,Yellow Jacket (FS 159) Rd,United States,South Carolina,33.154583,-79.772372,76843,NA,2018-03-05,12:15:00,13:15:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-03-06,NA,NA
308556,Pieridae,Abaeis,nicippe,1,25018,Yellow Jacket (FS 159) Rd,United States,South Carolina,33.154583,-79.772372,76843,NA,2018-03-05,12:15:00,13:15:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-03-06,NA,NA
308557,Unknown,Unknown,Unknown sp1,1,25018,Yellow Jacket (FS 159) Rd,United States,South Carolina,33.154583,-79.772372,76843,NA,2018-03-05,12:15:00,13:15:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-03-06,NA,NA
308558,Hesperiidae,Erynnis,juvenalis,1,36411,Irish Town (FS 251-F),United States,South Carolina,33.125896,-79.799871,76844,NA,2018-03-05,13:15:00,14:10:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-03-06,NA,NA
308673,Lycaenidae,Callophrys,henrici,5,35085,"Caw Caw Interpretive Center, Savannah Highway, Ravenel, SC, United States",United States,South Carolina,32.782919,-80.193738,76920,NA,2018-03-04,09:13:00,10:00:00,Incidental Observation(s),Photograph,Carl Miller,Identified,No,2018-03-07,NA,NA
308744,Papilionidae,Battus,philenor,1,36455,"Wakulla Springs State Park, Wakulla Park Dr, Crawfordville, FL, USA",United States,Florida,30.234525,-84.301872,76970,NA,2018-03-07,12:10:00,13:10:00,Incidental Observation(s),Sight,Barry Kinzie,Identified,Yes,2018-03-07,NA,NA
308745,Papilionidae,Papilio,glaucus,2,36455,"Wakulla Springs State Park, Wakulla Park Dr, Crawfordville, FL, USA",United States,Florida,30.234525,-84.301872,76970,NA,2018-03-07,12:10:00,13:10:00,Incidental Observation(s),Sight,Barry Kinzie,Identified,Yes,2018-03-07,NA,NA
308746,Papilionidae,Papilio,troilus,2,36455,"Wakulla Springs State Park, Wakulla Park Dr, Crawfordville, FL, USA",United States,Florida,30.234525,-84.301872,76970,NA,2018-03-07,12:10:00,13:10:00,Incidental Observation(s),Sight,Barry Kinzie,Identified,Yes,2018-03-07,NA,NA
308747,Nymphalidae,Danaus,plexippus,3,36455,"Wakulla Springs State Park, Wakulla Park Dr, Crawfordville, FL, USA",United States,Florida,30.234525,-84.301872,76970,NA,2018-03-07,12:10:00,13:10:00,Incidental Observation(s),Sight,Barry Kinzie,Identified,Yes,2018-03-07,NA,NA
308748,Papilionidae,Papilio,palamedes,2,36455,"Wakulla Springs State Park, Wakulla Park Dr, Crawfordville, FL, USA",United States,Florida,30.234525,-84.301872,76970,NA,2018-03-07,12:10:00,13:10:00,Incidental Observation(s),Sight,Barry Kinzie,Identified,Yes,2018-03-07,NA,NA
308749,Hesperiidae,Erynnis,sp.,3,36455,"Wakulla Springs State Park, Wakulla Park Dr, Crawfordville, FL, USA",United States,Florida,30.234525,-84.301872,76970,NA,2018-03-07,12:10:00,13:10:00,Incidental Observation(s),Sight,Barry Kinzie,Identified,Yes,2018-03-07,NA,NA
308750,Hesperiidae,Erynnis,funeralis,1,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308751,Hesperiidae,Lerema,accius,5,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308752,Hesperiidae,Hylephila,phyleus,3,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308753,Hesperiidae,Polites,vibex,2,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308754,Hesperiidae,Atalopedes,campestris,1,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Photograph,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308755,Papilionidae,Battus,philenor,2,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308756,Pieridae,Pyrisitia,lisa,3,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308757,Lycaenidae,Strymon,melinus,1,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308758,Nymphalidae,Phyciodes,tharos,2,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308759,Nymphalidae,Danaus,plexippus,1,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308760,Hesperiidae,Amblyscirtes,celia,1,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308761,Hesperiidae,Copaeodes,minima,2,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308762,Hesperiidae,Cymaenes,trebius,2,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308763,Hesperiidae,Decinea,percosius,1,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Photograph,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308764,Hesperiidae,Lerodea,eufala,2,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308765,Hesperiidae,Nastra,julia,2,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308766,Hesperiidae,Pyrgus,albescens,2,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308767,Hesperiidae,Pyrgus,oileus,25,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308768,Hesperiidae,Urbanus,procne,5,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
308769,Lycaenidae,Calycopis,isobeon,5,30096,"Jones Yard, Progreso Lakes",United States,Texas,26.063183,-97.965858,76973,4000,2018-03-07,10:30:00,15:00:00,Area Survey,Sight,Daniel Jones,Needs IDs,No,2018-03-07,NA,NA
